GRAND_ID     LAT_c     LON_c     CATCH_SKM
6307     39.547387     141.063445     38
6308     39.48032     140.972522     66
6309     39.342935     141.317543     729
6310     39.305128     140.951677     701
6311     39.300638     140.886393     578
6312     39.296505     140.043894     4
6313     39.279995     140.645436     1
6314     39.225179     141.00625     9
6316     39.055955     140.631767     175
6317     38.969758     140.163305     71
6318     38.907781     140.917482     54
6319     38.860859     140.381132     3
6320     38.782023     140.868728     132
6321     38.756584     140.707301     204
6322     38.705709     141.150925     31
6323     38.628099     140.963376     3
6324     38.59331     139.670372     32
6325     38.571285     140.640361     61
6326     38.510417     139.871829     144
6327     38.50636     139.780824     161
6328     38.454957     140.037984     231
6329     38.434196     140.822446     26
6330     38.356637     140.734375     20
6331     38.323231     140.705294     91
6332     38.2847     140.13649     1709
6333     38.275934     139.715059     89
6334     38.262695     139.703928     177
6335     38.244006     139.634375     312
6336     38.201718     140.696397     198
6337     38.176542     140.838542     10
6338     38.149506     139.920998     64
6339     38.12291     140.234732     2
6340     38.076935     139.641121     765
6341     38.038909     140.525405     12
6342     38.03261     140.234375     2
6343     38.02968     139.566248     72
6344     37.960968     140.51328     227
6345     37.959943     139.530208     73
6346     37.865261     140.16875     30
6347     37.850555     139.424603     49
6348     37.814786     139.494387     91
6349     37.775465     140.742194     5
6350     37.753641     139.907918     41
6351     37.682917     139.927083     13
6352     37.627996     140.88948     12
6353     37.599172     140.905037     45
6354     37.518727     140.884375     113
6355     37.504982     139.174438     71
6356     37.492674     139.15617     58
6357     37.459518     139.96485     40
6358     37.447149     140.007324     5
6359     37.384487     140.255228     1
6360     37.381975     140.942731     15
6361     37.343305     139.164535     57
6362     37.34457     139.871875     2
6363     37.343733     139.911114     818
6364     37.334492     139.300685     756
6365     37.321155     139.097683     105
6366     37.309641     139.285261     713
6367     37.29935     140.192592     1
6368     37.296416     138.511865     6
6369     37.279288     139.125289     84
6370     37.271271     140.077085     37
6371     37.189583     140.486484     106
6372     37.151478     139.252083     436
6373     37.144548     138.182004     5
6374     37.090193     139.902336     71
6375     37.054563     139.003502     81
6376     37.047368     139.299295     19
6377     36.994849     139.867327     16
6378     36.983863     136.963753     1
6379     36.959662     140.731607     404
6380     36.953197     139.88374     135
6381     36.911875     139.055078     167
6382     36.907393     140.718072     101
6383     36.903503     139.706567     274
6384     36.898674     139.692208     318
6385     36.88238     139.081637     59
6386     36.880074     139.518867     177
6387     36.869412     139.060903     312
6388     36.86875     139.60875     265
6389     36.858186     138.075234     62
6390     36.853151     139.653365     0
6391     36.850355     140.675426     37
6392     36.84875     139.862917     10
6393     36.828217     139.663542     16
6394     36.823673     139.340671     23
6395     36.819353     139.80625     27
6396     36.804841     139.037155     389
6397     36.777388     139.060554     2
6398     36.76824     137.630843     453
6399     36.738498     139.496224     130
6400     36.728394     137.968647     62
6401     36.717746     138.642284     10
6402     36.715218     138.893298     110
6403     36.679719     137.419792     48
6404     36.668423     137.435437     40
6405     36.659067     137.103337     0
6406     36.63846     139.175797     498
6407     36.564887     137.663314     177
6408     36.544121     139.372934     258
6409     36.537673     137.091826     86
6410     36.514231     137.780402     198
6411     36.505222     138.347631     29
6412     36.497917     136.868519     0
6413     36.492635     137.242932     2001
6414     36.490409     137.734085     151
6415     36.48801     137.447917     46
6416     36.487159     138.471479     45
6417     36.485821     139.046443     1
6418     36.472336     137.685417     124
6419     36.471833     136.667708     34
6420     36.471863     136.976042     898
6421     36.468056     136.806072     46
6422     36.429795     136.746643     58
6423     36.418565     140.397085     0
6424     36.400569     136.908633     806
6425     36.398121     136.635622     68
6426     36.3903     138.944792     2
6427     36.347917     136.876356     710
6428     36.326696     137.002083     19
6429     36.312656     136.896396     651
6430     36.297227     137.353574     472
6431     36.28834     136.578125     17
6432     36.263824     136.64375     251
6433     36.26175     138.832355     7
6434     36.247269     137.026766     163
6435     36.246925     136.893973     569
6436     36.225512     138.878388     2
6437     36.210233     136.351042     83
6438     36.203238     139.680056     1264
6439     36.165991     137.767652     436
6440     36.153046     137.747256     424
6441     36.151077     136.346875     29
6442     36.139596     136.821723     26
6443     36.137841     136.911479     389
6444     36.131392     137.717363     373
6445     36.131278     139.018731     326
6446     36.119156     139.720075     7
6447     36.07568     137.415625     225
6448     36.06388     137.399012     82
6449     36.030574     137.493327     125
6450     36.029976     137.464583     172
6451     36.015063     136.023136     7
6452     35.978283     137.771155     56
6453     35.960234     140.509415     1425
6454     35.944629     137.253324     760
6455     35.941842     138.909216     171
6456     35.933986     137.809285     46
6457     35.928293     138.031336     42
6458     35.917103     136.541927     217
6459     35.902621     136.673485     191
6460     35.88836     136.688478     182
6461     35.875171     139.330246     1
6462     35.873412     139.176014     18
6463     35.839595     137.625135     543
6464     35.842233     136.54756     68
6465     35.840694     138.76342     78
6466     35.828407     137.392121     67
6467     35.828201     138.064997     379
6468     35.822321     137.601493     296
6469     35.81896     137.675683     575
6470     35.812977     138.080653     312
6471     35.790064     139.05037     266
6472     35.777163     139.413842     8
6473     35.76404     139.416756     2
6474     35.764583     139.439119     7
6475     35.761873     137.157292     262
6476     35.760376     138.570664     74
6477     35.732464     137.140221     276
