  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            2389         0.0870       -67.2880         0.0917       -67.2917    126941.7578       497.5985        70.5000
            2390        -2.6470       -60.7890        -2.6917       -60.8417    698106.1875       747.9161        13.1000
            2391        -3.0650       -60.2710        -3.0750       -60.2583    708984.0625      2493.4089        11.9000
            2392        -0.4510       -64.6450        -0.4417       -64.6250    296194.6250      1660.5291        28.8000
            2393        -2.9770       -60.4360        -3.0083       -60.4083      7789.9048      2113.7566        12.4000
            2394         2.2080       -69.5220         2.2417       -69.5083      1620.9003        11.2500       145.7000
            2395        -1.3690       -61.9450        -1.3750       -61.9417    388503.0000      2006.5417        13.1000
            2396        -0.3610       -63.9610        -0.3583       -63.9583    298225.2812      2233.4888        25.0000
            2397        -1.2540       -62.1070        -1.2917       -62.1417    381584.4688       803.3828        13.1000
            2398        -1.2830       -62.1060        -1.3083       -62.1250    381586.4375       920.5477        13.1000
            2399        -0.2390       -65.8160        -0.2417       -65.8083    249323.5938      1411.9595        40.2000
            2400        -0.3200       -66.6350        -0.3250       -66.6250    208520.5312      1718.6826        48.7000
            2401         0.8700       -66.8990         0.8750       -66.8917     76264.3906       859.7007        79.2000
            2402        -0.6280       -63.2190        -0.6083       -63.2083    320219.7188      1359.7421        22.8000
            2403        -0.3280       -63.7470        -0.3417       -63.7417    315645.0312      2002.6748        25.0000
            2404        -0.6460       -63.0910        -0.6417       -63.0583      3020.9810       734.9894        22.7000
            2405        -0.4470       -64.6170        -0.4417       -64.6250    296194.6250      1660.5291        28.8000
            2406        -0.3030       -65.7050        -0.3083       -65.7083    249619.2031      1208.0649        37.3000
            2407        -0.4160       -65.1650        -0.4250       -65.1417    261826.0000      1090.8813        32.4000
            2408        -1.1430       -62.2660        -1.1583       -62.2250       586.6205       779.8407        13.9000
            2409        -0.3210       -66.0260        -0.3250       -66.0083    236061.2344      1238.4230        42.4000
            2410        -0.4750       -64.7320        -0.4750       -64.7250    296044.8438      1911.7094        28.8000
            2411         0.8690       -66.8850         0.8750       -66.8917     76264.3906       859.7007        79.2000
            2412        -0.3250       -66.6220        -0.3250       -66.6250    208520.5312      1718.6826        48.7000
            2413         1.7480       -67.0090         1.7417       -67.0083     72040.9922       531.3870        79.5000
            2414         0.9190       -67.1910         0.9250       -67.1917     78480.8047       819.1473        78.0000
            2415         0.7220       -67.2340         0.7250       -67.2417     87072.6797       479.2620        74.9000
            2416         0.5630       -67.2690         0.5583       -67.2750     88052.1250       644.1807        74.4000
            2417         0.5290       -67.2760         0.5250       -67.2750     88579.2578       765.7436        74.3000
            2418         0.3750       -67.3100         0.3750       -67.3083    124304.9219       944.9183        71.1000
            2419         0.2550       -67.3370         0.2583       -67.3417    126537.1484      1097.4520        71.1000
            2420        -1.7390       -61.4630        -1.7750       -61.4250    659630.8750      2244.1460        13.1000
            2421        -3.0710       -60.1640        -3.0750       -60.1583    709119.8750      5347.8145        11.9000
            2422        -0.3110       -63.8330        -0.3083       -63.8250     17228.5723       940.2169        25.0000
            2423        -0.2220       -66.7370        -0.2250       -66.7417    207769.8750      1012.9626        49.6000
            2424        -1.9230       -61.3480        -1.9250       -61.3417    678346.0000      3124.8132        13.1000
            2425        -2.6890       -60.7380        -2.7417       -60.7917    698268.4375      1309.9419        13.1000
            2426        -2.6270       -60.7250        -2.6417       -60.6917      3318.0703      1219.8417        14.6000
            2427        -2.0750       -61.2070        -2.0750       -61.2083    690736.0625      1976.2058        13.1000
            2428        -0.9180       -62.7640        -1.0083       -62.8417    379512.6250      1652.8484        17.0000
            2429        -1.1160       -62.6080        -1.0417       -62.5750    379788.6562      1078.9230        15.5000
            2430        -0.9590       -62.8900        -0.9583       -62.8917    379027.2188       716.4085        17.0000
            2431        -0.3120       -63.8680        -0.3083       -63.8750     17190.3555       818.0546        25.0000
